artist,influenced_by,link,genres
Muddy Waters,Mississippi John Hurt,https://www.allmusic.com/artist/mississippi-john-hurt-mn0000424019,"Blues Revival,Chicago Blues,Delta Blues,Electric Blues,Electric Chicago Blues,Regional Blues,Slide Guitar Blues"
Muddy Waters,Skip James,https://www.allmusic.com/artist/skip-james-mn0000017137,"Blues Revival,Chicago Blues,Delta Blues,Electric Blues,Electric Chicago Blues,Regional Blues,Slide Guitar Blues"
Muddy Waters,Willie Dixon,https://www.allmusic.com/artist/willie-dixon-mn0000959770,"Blues Revival,Chicago Blues,Delta Blues,Electric Blues,Electric Chicago Blues,Regional Blues,Slide Guitar Blues"
Neu!,Kraftwerk,https://www.allmusic.com/artist/kraftwerk-mn0000104714,"Art Rock,Experimental Electronic,Kraut Rock,Proto-Punk"
Neu!,The Velvet Underground,https://www.allmusic.com/artist/the-velvet-underground-mn0000840402,"Art Rock,Experimental Electronic,Kraut Rock,Proto-Punk"
Neu!,Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,"Art Rock,Experimental Electronic,Kraut Rock,Proto-Punk"
Neu!,Pink Floyd,https://www.allmusic.com/artist/pink-floyd-mn0000346336,"Art Rock,Experimental Electronic,Kraut Rock,Proto-Punk"
Neu!,Terry Riley,https://www.allmusic.com/artist/terry-riley-mn0000750519,"Art Rock,Experimental Electronic,Kraut Rock,Proto-Punk"
Neu!,The Stooges,https://www.allmusic.com/artist/the-stooges-mn0000562304,"Art Rock,Experimental Electronic,Kraut Rock,Proto-Punk"
New York Dolls,Chuck Berry,https://www.allmusic.com/artist/chuck-berry-mn0000120521,"Glam Rock,Hard Rock,New York Punk,Proto-Punk,Punk/New Wave,Album Rock"
New York Dolls,T. Rex,https://www.allmusic.com/artist/t-rex-mn0000005882,"Glam Rock,Hard Rock,New York Punk,Proto-Punk,Punk/New Wave,Album Rock"
New York Dolls,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"Glam Rock,Hard Rock,New York Punk,Proto-Punk,Punk/New Wave,Album Rock"
New York Dolls,The Velvet Underground,https://www.allmusic.com/artist/the-velvet-underground-mn0000840402,"Glam Rock,Hard Rock,New York Punk,Proto-Punk,Punk/New Wave,Album Rock"
New York Dolls,Bo Diddley,https://www.allmusic.com/artist/bo-diddley-mn0000055128,"Glam Rock,Hard Rock,New York Punk,Proto-Punk,Punk/New Wave,Album Rock"
New York Dolls,David Bowie,https://www.allmusic.com/artist/david-bowie-mn0000531986,"Glam Rock,Hard Rock,New York Punk,Proto-Punk,Punk/New Wave,Album Rock"
New York Dolls,MC5,https://www.allmusic.com/artist/mc5-mn0000182598,"Glam Rock,Hard Rock,New York Punk,Proto-Punk,Punk/New Wave,Album Rock"
New York Dolls,Sonny Boy Williamson II,https://www.allmusic.com/artist/sonny-boy-williamson-ii-mn0000036031,"Glam Rock,Hard Rock,New York Punk,Proto-Punk,Punk/New Wave,Album Rock"
New York Dolls,The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,"Glam Rock,Hard Rock,New York Punk,Proto-Punk,Punk/New Wave,Album Rock"
New York Dolls,Archie Bell & the Drells,https://www.allmusic.com/artist/archie-bell-the-drells-mn0000502398,"Glam Rock,Hard Rock,New York Punk,Proto-Punk,Punk/New Wave,Album Rock"
Otis Rush,Albert King,https://www.allmusic.com/artist/albert-king-mn0000617844,"Chicago Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues,Electric Blues"
Otis Rush,B.B. King,https://www.allmusic.com/artist/bb-king-mn0000059156,"Chicago Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues,Electric Blues"
Otis Rush,Kenny Burrell,https://www.allmusic.com/artist/kenny-burrell-mn0000068780,"Chicago Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues,Electric Blues"
Otis Rush,Little Milton,https://www.allmusic.com/artist/little-milton-mn0000300534,"Chicago Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues,Electric Blues"
Otis Rush,Muddy Waters,https://www.allmusic.com/artist/muddy-waters-mn0000608701,"Chicago Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues,Electric Blues"
Otis Rush,T-Bone Walker,https://www.allmusic.com/artist/t-bone-walker-mn0000003829,"Chicago Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues,Electric Blues"
Otis Rush,Earl Hooker,https://www.allmusic.com/artist/earl-hooker-mn0000150062,"Chicago Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues,Electric Blues"
Otis Rush,Guitar Slim,https://www.allmusic.com/artist/guitar-slim-mn0000654490,"Chicago Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues,Electric Blues"
Otis Rush,Howlin' Wolf,https://www.allmusic.com/artist/howlin-wolf-mn0000276085,"Chicago Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues,Electric Blues"
Otis Rush,Hubert Sumlin,https://www.allmusic.com/artist/hubert-sumlin-mn0000829643,"Chicago Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues,Electric Blues"
Pantera,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,"Heavy Metal,Speed/Thrash Metal,Alternative Metal"
Pantera,Slayer,https://www.allmusic.com/artist/slayer-mn0000022124,"Heavy Metal,Speed/Thrash Metal,Alternative Metal"
Pantera,House of Heavy,https://www.allmusic.com/artist/house-of-heavy-mn0001597052,"Heavy Metal,Speed/Thrash Metal,Alternative Metal"
Pantera,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509,"Heavy Metal,Speed/Thrash Metal,Alternative Metal"
Pantera,Aerosmith,https://www.allmusic.com/artist/aerosmith-mn0000604852,"Heavy Metal,Speed/Thrash Metal,Alternative Metal"
Pantera,Anthrax,https://www.allmusic.com/artist/anthrax-mn0000490952,"Heavy Metal,Speed/Thrash Metal,Alternative Metal"
Pantera,Black Flag,https://www.allmusic.com/artist/black-flag-mn0000091650,"Heavy Metal,Speed/Thrash Metal,Alternative Metal"
Pantera,Danzig,https://www.allmusic.com/artist/danzig-mn0000957085,"Heavy Metal,Speed/Thrash Metal,Alternative Metal"
Pantera,Deep Purple,https://www.allmusic.com/artist/deep-purple-mn0000192382,"Heavy Metal,Speed/Thrash Metal,Alternative Metal"
Pantera,Exhorder,https://www.allmusic.com/artist/exhorder-mn0000163386,"Heavy Metal,Speed/Thrash Metal,Alternative Metal"
Phil Spector,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,"Brill Building Pop,Early Pop/Rock,Girl Groups,Rock & Roll,Blue-Eyed Soul,Early R&B,Pop-Soul,Soul,Teen Idols,Baroque Pop"
Phil Spector,Chet Atkins,https://www.allmusic.com/artist/chet-atkins-mn0000094205,"Brill Building Pop,Early Pop/Rock,Girl Groups,Rock & Roll,Blue-Eyed Soul,Early R&B,Pop-Soul,Soul,Teen Idols,Baroque Pop"
Phil Spector,Chuck Berry,https://www.allmusic.com/artist/chuck-berry-mn0000120521,"Brill Building Pop,Early Pop/Rock,Girl Groups,Rock & Roll,Blue-Eyed Soul,Early R&B,Pop-Soul,Soul,Teen Idols,Baroque Pop"
Phil Spector,Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,"Brill Building Pop,Early Pop/Rock,Girl Groups,Rock & Roll,Blue-Eyed Soul,Early R&B,Pop-Soul,Soul,Teen Idols,Baroque Pop"
Phil Spector,Harold Bradley,https://www.allmusic.com/artist/harold-bradley-mn0000559131,"Brill Building Pop,Early Pop/Rock,Girl Groups,Rock & Roll,Blue-Eyed Soul,Early R&B,Pop-Soul,Soul,Teen Idols,Baroque Pop"
Phil Spector,Nelson Riddle,https://www.allmusic.com/artist/nelson-riddle-mn0000322027,"Brill Building Pop,Early Pop/Rock,Girl Groups,Rock & Roll,Blue-Eyed Soul,Early R&B,Pop-Soul,Soul,Teen Idols,Baroque Pop"
Pink Floyd,The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,"Album Rock,Art Rock,British Psychedelia,Prog-Rock,Psychedelic/Garage,Mixed Media,Hard Rock"
Pink Floyd,Bob Dylan,https://www.allmusic.com/artist/bob-dylan-mn0000066915,"Album Rock,Art Rock,British Psychedelia,Prog-Rock,Psychedelic/Garage,Mixed Media,Hard Rock"
Pink Floyd,Sun Ra,https://www.allmusic.com/artist/sun-ra-mn0000924232,"Album Rock,Art Rock,British Psychedelia,Prog-Rock,Psychedelic/Garage,Mixed Media,Hard Rock"
Pink Floyd,William S. Burroughs,https://www.allmusic.com/artist/william-s-burroughs-mn0000960205,"Album Rock,Art Rock,British Psychedelia,Prog-Rock,Psychedelic/Garage,Mixed Media,Hard Rock"
Pink Floyd,The Kinks,https://www.allmusic.com/artist/the-kinks-mn0000100160,"Album Rock,Art Rock,British Psychedelia,Prog-Rock,Psychedelic/Garage,Mixed Media,Hard Rock"
Pink Floyd,The Who,https://www.allmusic.com/artist/the-who-mn0000577627,"Album Rock,Art Rock,British Psychedelia,Prog-Rock,Psychedelic/Garage,Mixed Media,Hard Rock"
Pink Floyd,The Shadows,https://www.allmusic.com/artist/the-shadows-mn0000496405,"Album Rock,Art Rock,British Psychedelia,Prog-Rock,Psychedelic/Garage,Mixed Media,Hard Rock"
Pink Floyd,Bo Diddley,https://www.allmusic.com/artist/bo-diddley-mn0000055128,"Album Rock,Art Rock,British Psychedelia,Prog-Rock,Psychedelic/Garage,Mixed Media,Hard Rock"
Pink Floyd,Booker T. & the MG's,https://www.allmusic.com/artist/booker-t-the-mgs-mn0000772733,"Album Rock,Art Rock,British Psychedelia,Prog-Rock,Psychedelic/Garage,Mixed Media,Hard Rock"
Pink Floyd,Jimmy Reed,https://www.allmusic.com/artist/jimmy-reed-mn0000076881,"Album Rock,Art Rock,British Psychedelia,Prog-Rock,Psychedelic/Garage,Mixed Media,Hard Rock"
Rush,Cream,https://www.allmusic.com/artist/cream-mn0000112462,"Album Rock,Hard Rock,Prog-Rock,Arena Rock"
Rush,Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,"Album Rock,Hard Rock,Prog-Rock,Arena Rock"
Rush,King Crimson,https://www.allmusic.com/artist/king-crimson-mn0000076057,"Album Rock,Hard Rock,Prog-Rock,Arena Rock"
Rush,Pink Floyd,https://www.allmusic.com/artist/pink-floyd-mn0000346336,"Album Rock,Hard Rock,Prog-Rock,Arena Rock"
Rush,The Who,https://www.allmusic.com/artist/the-who-mn0000577627,"Album Rock,Hard Rock,Prog-Rock,Arena Rock"
Rush,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,"Album Rock,Hard Rock,Prog-Rock,Arena Rock"
Rush,Deep Purple,https://www.allmusic.com/artist/deep-purple-mn0000192382,"Album Rock,Hard Rock,Prog-Rock,Arena Rock"
Rush,"Emerson, Lake & Palmer",https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,"Album Rock,Hard Rock,Prog-Rock,Arena Rock"
Rush,Focus,https://www.allmusic.com/artist/focus-mn0000195305,"Album Rock,Hard Rock,Prog-Rock,Arena Rock"
Rush,Genesis,https://www.allmusic.com/artist/genesis-mn0000199995,"Album Rock,Hard Rock,Prog-Rock,Arena Rock"
Ruts,The Clash,https://www.allmusic.com/artist/the-clash-mn0000075747,"Punk,Punk/New Wave,Ska Revival"
Ruts,Jimmy Cliff,https://www.allmusic.com/artist/jimmy-cliff-mn0000295276,"Punk,Punk/New Wave,Ska Revival"
Ruts,King Tubby,https://www.allmusic.com/artist/king-tubby-mn0000093322,"Punk,Punk/New Wave,Ska Revival"
Ruts,Laurel Aitken,https://www.allmusic.com/artist/laurel-aitken-mn0000138792,"Punk,Punk/New Wave,Ska Revival"
Ruts,The Specials,https://www.allmusic.com/artist/the-specials-mn0000482334,"Punk,Punk/New Wave,Ska Revival"
Scorpions,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,"Hard Rock,Heavy Metal,Album Rock,Arena Rock,Contemporary Pop/Rock,Hair Metal"
Scorpions,Deep Purple,https://www.allmusic.com/artist/deep-purple-mn0000192382,"Hard Rock,Heavy Metal,Album Rock,Arena Rock,Contemporary Pop/Rock,Hair Metal"
Scorpions,Led Zeppelin,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,"Hard Rock,Heavy Metal,Album Rock,Arena Rock,Contemporary Pop/Rock,Hair Metal"
Scorpions,Kiss,https://www.allmusic.com/artist/kiss-mn0000084209,"Hard Rock,Heavy Metal,Album Rock,Arena Rock,Contemporary Pop/Rock,Hair Metal"
Scorpions,Queen,https://www.allmusic.com/artist/queen-mn0000858827,"Hard Rock,Heavy Metal,Album Rock,Arena Rock,Contemporary Pop/Rock,Hair Metal"
Scorpions,Uriah Heep,https://www.allmusic.com/artist/uriah-heep-mn0000835648,"Hard Rock,Heavy Metal,Album Rock,Arena Rock,Contemporary Pop/Rock,Hair Metal"
Scorpions,Cream,https://www.allmusic.com/artist/cream-mn0000112462,"Hard Rock,Heavy Metal,Album Rock,Arena Rock,Contemporary Pop/Rock,Hair Metal"
Scorpions,Golden Earring,https://www.allmusic.com/artist/golden-earring-mn0000669303,"Hard Rock,Heavy Metal,Album Rock,Arena Rock,Contemporary Pop/Rock,Hair Metal"
Scorpions,Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,"Hard Rock,Heavy Metal,Album Rock,Arena Rock,Contemporary Pop/Rock,Hair Metal"
Scorpions,The Who,https://www.allmusic.com/artist/the-who-mn0000577627,"Hard Rock,Heavy Metal,Album Rock,Arena Rock,Contemporary Pop/Rock,Hair Metal"
Screaming Lord Sutch,Screamin' Jay Hawkins,https://www.allmusic.com/artist/screamin-jay-hawkins-mn0000309458,Rock & Roll
Sex Pistols,David Bowie,https://www.allmusic.com/artist/david-bowie-mn0000531986,"Punk,British Punk,Punk/New Wave"
Sex Pistols,Faces,https://www.allmusic.com/artist/faces-mn0000058372,"Punk,British Punk,Punk/New Wave"
Sex Pistols,Mott the Hoople,https://www.allmusic.com/artist/mott-the-hoople-mn0000596126,"Punk,British Punk,Punk/New Wave"
Sex Pistols,New York Dolls,https://www.allmusic.com/artist/new-york-dolls-mn0000866786,"Punk,British Punk,Punk/New Wave"
Sex Pistols,Ramones,https://www.allmusic.com/artist/ramones-mn0000490004,"Punk,British Punk,Punk/New Wave"
Sex Pistols,The Deviants,https://www.allmusic.com/artist/the-deviants-mn0000818593,"Punk,British Punk,Punk/New Wave"
Sex Pistols,The Stooges,https://www.allmusic.com/artist/the-stooges-mn0000562304,"Punk,British Punk,Punk/New Wave"
Sex Pistols,Alice Cooper,https://www.allmusic.com/artist/alice-cooper-mn0000005953,"Punk,British Punk,Punk/New Wave"
Sex Pistols,Chuck Berry,https://www.allmusic.com/artist/chuck-berry-mn0000120521,"Punk,British Punk,Punk/New Wave"
Sex Pistols,Hawkwind,https://www.allmusic.com/artist/hawkwind-mn0000672011,"Punk,British Punk,Punk/New Wave"
Sham 69,Sex Pistols,https://www.allmusic.com/artist/sex-pistols-mn0000418740,"Oi!,Punk,Punk/New Wave,British Punk"
Sham 69,The Clash,https://www.allmusic.com/artist/the-clash-mn0000075747,"Oi!,Punk,Punk/New Wave,British Punk"
Sham 69,The Damned,https://www.allmusic.com/artist/the-damned-mn0000138520,"Oi!,Punk,Punk/New Wave,British Punk"
Sham 69,Johnny Thunders & the Heartbreakers,https://www.allmusic.com/artist/johnny-thunders-the-heartbreakers-mn0000210425,"Oi!,Punk,Punk/New Wave,British Punk"
Sham 69,New York Dolls,https://www.allmusic.com/artist/new-york-dolls-mn0000866786,"Oi!,Punk,Punk/New Wave,British Punk"
Sham 69,Ramones,https://www.allmusic.com/artist/ramones-mn0000490004,"Oi!,Punk,Punk/New Wave,British Punk"
Sham 69,The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,"Oi!,Punk,Punk/New Wave,British Punk"
Sham 69,Dr. Feelgood,https://www.allmusic.com/artist/dr-feelgood-mn0000204708,"Oi!,Punk,Punk/New Wave,British Punk"
Sham 69,Eddie & the Hot Rods,https://www.allmusic.com/artist/eddie-the-hot-rods-mn0000165736,"Oi!,Punk,Punk/New Wave,British Punk"
Sham 69,Sweet,https://www.allmusic.com/artist/sweet-mn0000536275,"Oi!,Punk,Punk/New Wave,British Punk"
Siouxsie and the Banshees,Iggy Pop,https://www.allmusic.com/artist/iggy-pop-mn0000926548,"Alternative Pop/Rock,Alternative/Indie Rock,British Punk,College Rock,Goth Rock,Post-Punk,Punk,Punk/New Wave,Dance-Rock"
Siouxsie and the Banshees,The Doors,https://www.allmusic.com/artist/the-doors-mn0000114342,"Alternative Pop/Rock,Alternative/Indie Rock,British Punk,College Rock,Goth Rock,Post-Punk,Punk,Punk/New Wave,Dance-Rock"
Siouxsie and the Banshees,The Stooges,https://www.allmusic.com/artist/the-stooges-mn0000562304,"Alternative Pop/Rock,Alternative/Indie Rock,British Punk,College Rock,Goth Rock,Post-Punk,Punk,Punk/New Wave,Dance-Rock"
Siouxsie and the Banshees,The Velvet Underground,https://www.allmusic.com/artist/the-velvet-underground-mn0000840402,"Alternative Pop/Rock,Alternative/Indie Rock,British Punk,College Rock,Goth Rock,Post-Punk,Punk,Punk/New Wave,Dance-Rock"
Siouxsie and the Banshees,Bob Dylan,https://www.allmusic.com/artist/bob-dylan-mn0000066915,"Alternative Pop/Rock,Alternative/Indie Rock,British Punk,College Rock,Goth Rock,Post-Punk,Punk,Punk/New Wave,Dance-Rock"
Siouxsie and the Banshees,David Bowie,https://www.allmusic.com/artist/david-bowie-mn0000531986,"Alternative Pop/Rock,Alternative/Indie Rock,British Punk,College Rock,Goth Rock,Post-Punk,Punk,Punk/New Wave,Dance-Rock"
Siouxsie and the Banshees,Patti Smith,https://www.allmusic.com/artist/patti-smith-mn0000747445,"Alternative Pop/Rock,Alternative/Indie Rock,British Punk,College Rock,Goth Rock,Post-Punk,Punk,Punk/New Wave,Dance-Rock"
Siouxsie and the Banshees,Roxy Music,https://www.allmusic.com/artist/roxy-music-mn0000852855,"Alternative Pop/Rock,Alternative/Indie Rock,British Punk,College Rock,Goth Rock,Post-Punk,Punk,Punk/New Wave,Dance-Rock"
Siouxsie and the Banshees,Scott Walker,https://www.allmusic.com/artist/scott-walker-mn0000253142,"Alternative Pop/Rock,Alternative/Indie Rock,British Punk,College Rock,Goth Rock,Post-Punk,Punk,Punk/New Wave,Dance-Rock"
Siouxsie and the Banshees,Sex Pistols,https://www.allmusic.com/artist/sex-pistols-mn0000418740,"Alternative Pop/Rock,Alternative/Indie Rock,British Punk,College Rock,Goth Rock,Post-Punk,Punk,Punk/New Wave,Dance-Rock"
Small Faces,Pink Floyd,https://www.allmusic.com/artist/pink-floyd-mn0000346336,"British Invasion,British Psychedelia,Mod,Psychedelic/Garage,AM Pop"
Small Faces,Solomon Burke,https://www.allmusic.com/artist/solomon-burke-mn0000031067,"British Invasion,British Psychedelia,Mod,Psychedelic/Garage,AM Pop"
Small Faces,The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,"British Invasion,British Psychedelia,Mod,Psychedelic/Garage,AM Pop"
Small Faces,The Kinks,https://www.allmusic.com/artist/the-kinks-mn0000100160,"British Invasion,British Psychedelia,Mod,Psychedelic/Garage,AM Pop"
Small Faces,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"British Invasion,British Psychedelia,Mod,Psychedelic/Garage,AM Pop"
Small Faces,Brenda Holloway,https://www.allmusic.com/artist/brenda-holloway-mn0000615826,"British Invasion,British Psychedelia,Mod,Psychedelic/Garage,AM Pop"
Small Faces,Chuck Berry,https://www.allmusic.com/artist/chuck-berry-mn0000120521,"British Invasion,British Psychedelia,Mod,Psychedelic/Garage,AM Pop"
Small Faces,Don Covay,https://www.allmusic.com/artist/don-covay-mn0002993710,"British Invasion,British Psychedelia,Mod,Psychedelic/Garage,AM Pop"
Small Faces,Irma Thomas,https://www.allmusic.com/artist/irma-thomas-mn0000772526,"British Invasion,British Psychedelia,Mod,Psychedelic/Garage,AM Pop"
Small Faces,Jackie Wilson,https://www.allmusic.com/artist/jackie-wilson-mn0000108826,"British Invasion,British Psychedelia,Mod,Psychedelic/Garage,AM Pop"
Sonny Boy Williamson II,Charley Patton,https://www.allmusic.com/artist/charley-patton-mn0000166058,"Chicago Blues,Electric Chicago Blues,Electric Harmonica Blues,Harmonica Blues,Regional Blues,Electric Blues,Electric Delta Blues,Acoustic Chicago Blues,Delta Blues,Early R&B"
Sonny Boy Williamson II,Lead Belly,https://www.allmusic.com/artist/lead-belly-mn0000124390,"Chicago Blues,Electric Chicago Blues,Electric Harmonica Blues,Harmonica Blues,Regional Blues,Electric Blues,Electric Delta Blues,Acoustic Chicago Blues,Delta Blues,Early R&B"
Spooky Tooth,Cream,https://www.allmusic.com/artist/cream-mn0000112462,"Album Rock,British Blues,Regional Blues,Blues-Rock,Hard Rock,Prog-Rock"
Spooky Tooth,Led Zeppelin,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,"Album Rock,British Blues,Regional Blues,Blues-Rock,Hard Rock,Prog-Rock"
Spooky Tooth,The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,"Album Rock,British Blues,Regional Blues,Blues-Rock,Hard Rock,Prog-Rock"
Spooky Tooth,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"Album Rock,British Blues,Regional Blues,Blues-Rock,Hard Rock,Prog-Rock"
Spooky Tooth,The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,"Album Rock,British Blues,Regional Blues,Blues-Rock,Hard Rock,Prog-Rock"
Spooky Tooth,Traffic,https://www.allmusic.com/artist/traffic-mn0000012472,"Album Rock,British Blues,Regional Blues,Blues-Rock,Hard Rock,Prog-Rock"
